Customer ID,Assigned RM,Customer Type,Priority/Private,Transaction Label,AUM Label,Propensity BAC,Propensity SB,Propensity RD,Score Overall,Score BAC,Score SB,Score RD,Risk Profile
5068,RM004,High Net Worth,Priority,Medium,Medium,Low,Medium,Qualified,7,1,2,4,Growth
5069,RM004,High Net Worth,Priority,Medium,Low,Medium,Low,Qualified,7,2,1,4,Aggressive
5074,RM004,High Net Worth,Priority,High,High,High,High,Low,7,3,3,1,Moderate
5076,RM004,High Net Worth,Priority,High,Medium,Low,Qualified,Qualified,9,1,4,4,Moderate
5080,RM004,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Conservative
5081,RM004,High Net Worth,Priority,Low,Low,Low,High,Low,5,1,3,1,Balanced
5083,RM004,High Net Worth,Priority,Medium,Medium,Low,Medium,Medium,5,1,2,2,Balanced
5087,RM004,Very High Net Worth,Priority,Medium,High,Low,High,Low,5,1,3,1,Growth
5090,RM004,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Moderate
5091,RM004,Ultra High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Moderate
5096,RM004,High Net Worth,Priority,Medium,Medium,Low,Qualified,Qualified,9,1,4,4,Conservative
5103,RM004,High Net Worth,Priority,High,Medium,Low,High,Low,5,1,3,1,Moderate
5106,RM004,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Conservative
5107,RM004,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Balanced
5108,RM004,High Net Worth,Priority,High,High,Low,Qualified,High,8,1,4,3,Balanced
5120,RM004,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Moderate
5132,RM004,High Net Worth,Priority,Low,High,High,Low,Low,5,3,1,1,Conservative
5136,RM004,High Net Worth,Priority,Low,Medium,High,Low,Low,5,3,1,1,
5138,RM004,Very High Net Worth,Priority,Medium,Medium,Medium,Low,Qualified,7,2,1,4,Moderate
5142,RM004,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Balanced
5143,RM004,High Net Worth,Priority,High,Medium,Low,Qualified,Low,6,1,4,1,Balanced
5160,RM004,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Moderate
5161,RM004,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Balanced
5167,RM004,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Conservative
5171,RM004,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Balanced
5175,RM004,High Net Worth,Priority,Low,Medium,Low,High,Low,5,1,3,1,Moderate
5176,RM004,High Net Worth,Priority,Medium,Medium,Low,Medium,High,6,1,2,3,Balanced
5187,RM004,High Net Worth,Priority,Medium,Medium,Low,High,High,7,1,3,3,Balanced
5192,RM004,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Moderate
5194,RM004,High Net Worth,Priority,High,Medium,Low,High,Low,5,1,3,1,Conservative
5208,RM004,High Net Worth,Priority,Medium,High,Low,Low,High,5,1,1,3,Growth
5211,RM004,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Conservative
5219,RM004,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Balanced
5220,RM004,High Net Worth,Priority,High,Medium,Low,Qualified,Low,6,1,4,1,Growth
5225,RM004,High Net Worth,Priority,High,High,Low,Low,High,5,1,1,3,Balanced
5227,RM004,High Net Worth,Priority,Low,Low,Low,Qualified,Low,6,1,4,1,Aggressive
5228,RM004,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Balanced
5232,RM004,High Net Worth,Priority,High,Medium,Low,Qualified,Qualified,9,1,4,4,Growth
5234,RM004,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Balanced
5243,RM004,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Conservative
5246,RM004,High Net Worth,Priority,High,Medium,Low,Qualified,Low,6,1,4,1,Moderate
5252,RM004,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Moderate
5253,RM004,High Net Worth,Priority,,Low,Low,Low,Low,3,1,1,1,Conservative
5255,RM004,High Net Worth,Priority,Low,High,High,Low,Low,5,3,1,1,
5257,RM004,High Net Worth,Priority,High,High,Low,Qualified,High,8,1,4,3,Balanced
5259,RM004,High Net Worth,Priority,High,Medium,Low,Qualified,Low,6,1,4,1,Moderate
5262,RM004,Very High Net Worth,Priority,Medium,Zero,Low,Low,Qualified,6,1,1,4,Moderate
5272,RM004,High Net Worth,Priority,High,High,Low,Medium,Low,4,1,2,1,Moderate
5276,RM004,Very High Net Worth,Priority,High,High,Qualified,High,Low,8,4,3,1,Aggressive
5278,RM004,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Moderate
5280,RM004,High Net Worth,Priority,Medium,Medium,Low,Qualified,High,8,1,4,3,Moderate
5285,RM004,Ultra High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Conservative
5296,RM004,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Conservative
5299,RM004,High Net Worth,Priority,High,Medium,Low,Medium,Qualified,7,1,2,4,Balanced
5305,RM004,High Net Worth,Priority,,Low,Low,Low,Low,3,1,1,1,Conservative
5311,RM004,High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Growth
5313,RM004,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Balanced
5320,RM004,High Net Worth,Priority,Medium,High,High,Medium,Medium,7,3,2,2,Growth
5328,RM004,High Net Worth,Priority,Medium,High,Low,Qualified,Low,6,1,4,1,Growth
5329,RM004,High Net Worth,Priority,Low,Medium,Low,Qualified,Low,6,1,4,1,Conservative
5331,RM004,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,
5333,RM004,High Net Worth,Priority,Low,Low,Low,Medium,Low,4,1,2,1,Balanced
5335,RM004,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Moderate
5341,RM004,High Net Worth,Priority,Medium,Medium,High,Qualified,High,10,3,4,3,Moderate
5346,RM004,High Net Worth,Priority,Low,High,Qualified,Low,Low,6,4,1,1,Moderate
5347,RM004,Very High Net Worth,Priority,Medium,High,High,Low,Low,5,3,1,1,Conservative
5351,RM004,High Net Worth,Priority,Medium,Medium,Low,Low,High,5,1,1,3,Growth
5356,RM004,High Net Worth,Priority,Medium,Medium,High,High,Low,7,3,3,1,Balanced
5365,RM004,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Balanced
5366,RM004,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Moderate
5370,RM004,High Net Worth,Priority,Medium,Zero,Low,Qualified,Low,6,1,4,1,Conservative
5371,RM004,High Net Worth,Priority,High,Medium,Low,Medium,Qualified,7,1,2,4,Conservative
5372,RM004,High Net Worth,Priority,High,Medium,Low,High,High,7,1,3,3,Moderate
5373,RM004,High Net Worth,Priority,High,Medium,Low,High,Low,5,1,3,1,Growth
5377,RM004,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Conservative
5379,RM004,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Balanced
5382,RM004,High Net Worth,Priority,Medium,Medium,Low,Medium,Low,4,1,2,1,Conservative
5386,RM004,High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Moderate
5391,RM004,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Balanced
5393,RM004,High Net Worth,Priority,Medium,High,Qualified,Low,Low,6,4,1,1,Conservative
5400,RM004,High Net Worth,Priority,Low,Low,High,High,High,9,3,3,3,Conservative
5401,RM004,High Net Worth,Priority,Low,Medium,High,Low,Low,5,3,1,1,
5402,RM004,High Net Worth,Priority,High,High,Low,High,High,7,1,3,3,Balanced
5404,RM004,High Net Worth,Priority,Low,Low,Low,Qualified,Low,6,1,4,1,Conservative
5409,RM004,High Net Worth,Priority,Medium,Medium,Low,Qualified,Medium,7,1,4,2,Moderate
5412,RM004,Very High Net Worth,Priority,,Low,Low,Low,Low,3,1,1,1,Moderate
5417,RM004,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Balanced
5419,RM004,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Balanced
5422,RM004,Very High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Moderate
5430,RM004,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Moderate
5441,RM004,High Net Worth,Priority,High,Medium,Low,High,Qualified,8,1,3,4,Growth
5449,RM004,High Net Worth,Priority,Medium,High,Low,High,Low,5,1,3,1,Balanced
5451,RM004,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Growth
5455,RM004,High Net Worth,Priority,Medium,High,Low,High,Medium,6,1,3,2,Balanced
5458,RM004,High Net Worth,Priority,Medium,High,High,Qualified,Low,8,3,4,1,Moderate
5465,RM004,High Net Worth,Priority,High,Medium,Low,Qualified,High,8,1,4,3,Growth
5466,RM004,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Moderate
5467,RM004,High Net Worth,Priority,Low,Low,Low,Medium,Qualified,7,1,2,4,Conservative
5471,RM004,High Net Worth,Priority,Low,High,Low,High,Low,5,1,3,1,Growth
5472,RM004,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Conservative
5473,RM004,High Net Worth,Priority,Medium,Medium,Low,Qualified,Qualified,9,1,4,4,Aggressive
5474,RM004,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Balanced
5475,RM004,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Growth
5476,RM004,High Net Worth,Priority,Low,Medium,High,Low,High,7,3,1,3,Growth
5482,RM004,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Conservative
5489,RM004,High Net Worth,Priority,Low,Medium,Low,High,Low,5,1,3,1,Moderate
5494,RM004,High Net Worth,Priority,Low,Medium,High,Low,Low,5,3,1,1,Conservative
5496,RM004,High Net Worth,Priority,Low,Zero,Medium,Low,Low,4,2,1,1,Balanced
5497,RM004,High Net Worth,Priority,Low,High,High,High,High,9,3,3,3,Balanced
5501,RM004,High Net Worth,Priority,Medium,Medium,Low,Medium,Qualified,7,1,2,4,Balanced
5504,RM004,High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Growth
5506,RM004,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Growth
5507,RM004,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Balanced
5508,RM004,High Net Worth,Priority,Medium,Medium,Low,Medium,Low,4,1,2,1,Balanced
5513,RM004,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Balanced
5522,RM004,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Balanced
5529,RM004,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Moderate
5531,RM004,High Net Worth,Priority,High,High,High,Low,Qualified,8,3,1,4,Conservative
5532,RM004,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Growth
5540,RM004,High Net Worth,Priority,High,High,High,Qualified,Medium,9,3,4,2,Balanced
5541,RM004,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Balanced
5542,RM004,High Net Worth,Priority,Low,Medium,High,Low,High,7,3,1,3,Conservative
5543,RM004,High Net Worth,Priority,Medium,High,Low,Qualified,Low,6,1,4,1,Balanced
5544,RM004,High Net Worth,Priority,Medium,High,Low,Qualified,Low,6,1,4,1,Moderate
5551,RM004,Very High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,
5552,RM004,Very High Net Worth,Priority,High,High,Low,High,Qualified,8,1,3,4,Balanced
5555,RM004,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Balanced
5556,RM004,High Net Worth,Priority,,Low,Low,Low,Low,3,1,1,1,Conservative
5561,RM004,Very High Net Worth,Priority,Medium,High,High,High,Low,7,3,3,1,Balanced
5562,RM004,High Net Worth,Priority,High,High,Low,High,Qualified,8,1,3,4,Aggressive
5570,RM004,High Net Worth,Priority,Medium,Low,High,Low,Qualified,8,3,1,4,Balanced
5575,RM004,High Net Worth,Priority,Low,Medium,Low,Low,Medium,4,1,1,2,Growth
5580,RM004,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Moderate
5581,RM004,High Net Worth,Priority,Low,High,Low,Low,Medium,4,1,1,2,Aggressive
5591,RM004,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Growth
5596,RM004,High Net Worth,Priority,High,High,Low,Medium,Low,4,1,2,1,Moderate
5606,RM004,High Net Worth,Priority,Low,Medium,Low,High,High,7,1,3,3,Balanced
5608,RM004,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,
5612,RM004,High Net Worth,Priority,High,High,Low,Low,Qualified,6,1,1,4,Conservative
5616,RM004,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Balanced
5618,RM004,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Growth
5619,RM004,High Net Worth,Priority,Medium,Low,Low,Low,Qualified,6,1,1,4,Moderate
5622,RM004,Very High Net Worth,Priority,Low,High,Medium,Low,High,6,2,1,3,Conservative
5623,RM004,High Net Worth,Priority,Low,Medium,Qualified,Low,Low,6,4,1,1,Balanced
5624,RM004,High Net Worth,Priority,Low,Low,Low,High,High,7,1,3,3,Conservative
5625,RM004,High Net Worth,Priority,Medium,Low,Low,Qualified,Low,6,1,4,1,Growth
5629,RM004,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Growth
5630,RM004,High Net Worth,Priority,Medium,High,Qualified,Qualified,Low,9,4,4,1,Moderate
5632,RM004,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Growth
5633,RM004,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Aggressive
5644,RM004,High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Balanced
5649,RM004,High Net Worth,Priority,Medium,Medium,Medium,High,Low,6,2,3,1,Conservative
5661,RM004,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Conservative
5662,RM004,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Balanced
5666,RM004,High Net Worth,Priority,Low,Low,Low,Qualified,Low,6,1,4,1,Balanced
5668,RM004,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Conservative
5672,RM004,High Net Worth,Priority,High,Medium,Low,High,Qualified,8,1,3,4,Moderate
5675,RM004,Ultra High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Moderate
5679,RM004,High Net Worth,Priority,Medium,Medium,Low,High,High,7,1,3,3,Moderate
5680,RM004,High Net Worth,Priority,Medium,Medium,Low,High,High,7,1,3,3,Conservative
5687,RM004,High Net Worth,Priority,High,High,Low,Qualified,High,8,1,4,3,Moderate
5698,RM004,High Net Worth,Priority,,Low,Low,Low,Low,3,1,1,1,Conservative
5700,RM004,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Moderate
5704,RM004,Ultra High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,
5705,RM004,High Net Worth,Priority,High,Medium,Low,Qualified,High,8,1,4,3,Growth
5718,RM004,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Conservative
5720,RM004,High Net Worth,Priority,Medium,High,Low,Qualified,Low,6,1,4,1,Moderate
5727,RM004,High Net Worth,Priority,Medium,High,Low,High,Low,5,1,3,1,Growth
5730,RM004,High Net Worth,Priority,Low,High,Low,Low,High,5,1,1,3,Growth
5733,RM004,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Conservative
5738,RM004,High Net Worth,Priority,Low,Medium,Medium,Low,Low,4,2,1,1,
5740,RM004,High Net Worth,Priority,Medium,Medium,Low,Qualified,High,8,1,4,3,Conservative
5743,RM004,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Conservative
5745,RM004,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Growth
5749,RM004,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Balanced
5750,RM004,High Net Worth,Priority,High,High,Qualified,High,Low,8,4,3,1,Moderate
5751,RM004,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Moderate
5754,RM004,High Net Worth,Priority,,Low,Low,Low,Low,3,1,1,1,Balanced
5756,RM004,Very High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Growth
5757,RM004,Very High Net Worth,Priority,High,High,Qualified,Medium,Qualified,10,4,2,4,Balanced
5760,RM004,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Moderate
5769,RM004,High Net Worth,Priority,Medium,High,Low,High,Low,5,1,3,1,Growth
5777,RM004,High Net Worth,Priority,Medium,High,Low,High,Low,5,1,3,1,Conservative
5780,RM004,High Net Worth,Priority,High,Medium,Low,Qualified,Low,6,1,4,1,Moderate
5785,RM004,High Net Worth,Priority,Medium,Low,High,High,Low,7,3,3,1,Moderate
5789,RM004,High Net Worth,Priority,Medium,Medium,Low,Qualified,Medium,7,1,4,2,Balanced
5792,RM004,High Net Worth,Priority,Low,Medium,Low,Low,Qualified,6,1,1,4,Aggressive
5795,RM004,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Growth
5804,RM004,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Growth
5806,RM004,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Conservative
5808,RM004,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Conservative
5810,RM004,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Balanced
5811,RM004,High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Moderate
5812,RM004,High Net Worth,Priority,Medium,Medium,Low,Qualified,Qualified,9,1,4,4,Balanced
5814,RM004,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Growth
5829,RM004,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Moderate
5830,RM004,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Conservative
5834,RM004,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Aggressive
5839,RM004,High Net Worth,Priority,Medium,High,Low,Qualified,Low,6,1,4,1,Balanced
5852,RM004,High Net Worth,Priority,Medium,Medium,High,Low,High,7,3,1,3,Balanced
5856,RM004,High Net Worth,Priority,High,Medium,Low,High,Qualified,8,1,3,4,Moderate
5857,RM004,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Moderate
5859,RM004,High Net Worth,Priority,High,High,High,High,Low,7,3,3,1,Growth
5862,RM004,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Balanced
5863,RM004,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Moderate
5880,RM004,High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Moderate
5881,RM004,High Net Worth,Priority,Low,Low,Low,Low,High,5,1,1,3,Conservative
5887,RM004,Very High Net Worth,Priority,Medium,High,High,High,Low,7,3,3,1,Moderate
5889,RM004,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Balanced
5891,RM004,Ultra High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Balanced
5894,RM004,Ultra High Net Worth,Priority,Low,High,High,Low,Low,5,3,1,1,Moderate
5897,RM004,High Net Worth,Priority,High,Low,Low,High,Qualified,8,1,3,4,Aggressive
5898,RM004,High Net Worth,Priority,Low,Medium,High,Low,Low,5,3,1,1,Conservative
5901,RM004,High Net Worth,Priority,Medium,Medium,Low,Low,Qualified,6,1,1,4,Moderate
5908,RM004,High Net Worth,Priority,Medium,High,Low,High,Low,5,1,3,1,Balanced
5909,RM004,High Net Worth,Priority,Low,Medium,Low,High,Low,5,1,3,1,Growth
5917,RM004,High Net Worth,Priority,Medium,High,Low,Qualified,Low,6,1,4,1,Growth
5919,RM004,High Net Worth,Priority,High,Medium,Low,High,Low,5,1,3,1,Growth
5935,RM004,High Net Worth,Priority,Medium,High,Low,Qualified,Low,6,1,4,1,Moderate
5938,RM004,High Net Worth,Priority,,Low,Low,Low,Low,3,1,1,1,Growth
5939,RM004,Very High Net Worth,Priority,Medium,High,High,Medium,Low,6,3,2,1,Balanced
5942,RM004,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Growth
5944,RM004,High Net Worth,Priority,Medium,Medium,Low,Medium,Medium,5,1,2,2,Moderate
5945,RM004,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Balanced
5946,RM004,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Balanced
5947,RM004,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Aggressive
5960,RM004,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Growth
5962,RM004,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Conservative
5963,RM004,High Net Worth,Priority,Medium,Medium,Low,High,High,7,1,3,3,Conservative
5964,RM004,High Net Worth,Priority,Low,Medium,High,Low,Low,5,3,1,1,Conservative
5972,RM004,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Conservative
5974,RM004,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Conservative
5978,RM004,High Net Worth,Priority,,Low,Low,Low,Low,3,1,1,1,Balanced
5979,RM004,Very High Net Worth,Priority,High,High,Low,Medium,Medium,5,1,2,2,Moderate
5980,RM004,High Net Worth,Priority,Medium,Medium,Low,Low,Qualified,6,1,1,4,Conservative
5984,RM004,High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Balanced
5992,RM004,High Net Worth,Priority,Medium,Medium,Low,Medium,Low,4,1,2,1,
5993,RM004,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Conservative
5998,RM004,High Net Worth,Priority,High,Medium,Low,Qualified,Low,6,1,4,1,Aggressive
5999,RM004,Very High Net Worth,Priority,Low,High,Low,Medium,Low,4,1,2,1,Conservative
6003,RM004,High Net Worth,Priority,Medium,Medium,Low,Qualified,Qualified,9,1,4,4,Balanced
6007,RM004,High Net Worth,Priority,Medium,High,Low,Medium,Low,4,1,2,1,Balanced
6010,RM004,High Net Worth,Priority,Low,Medium,High,Low,Low,5,3,1,1,Conservative
6011,RM004,High Net Worth,Priority,High,High,Low,High,High,7,1,3,3,Moderate
6014,RM004,High Net Worth,Priority,High,High,Low,Qualified,Qualified,9,1,4,4,Aggressive
6015,RM004,Very High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Conservative
6016,RM004,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Aggressive
6017,RM004,High Net Worth,Priority,Low,Low,Low,Low,Qualified,6,1,1,4,Moderate
6020,RM004,High Net Worth,Priority,Medium,Medium,High,Low,High,7,3,1,3,Balanced
6024,RM004,High Net Worth,Priority,High,Medium,Low,Qualified,Qualified,9,1,4,4,Growth
6025,RM004,Ultra High Net Worth,Priority,Low,High,High,Low,Low,5,3,1,1,Conservative
6030,RM004,High Net Worth,Priority,Low,Low,Low,Qualified,Low,6,1,4,1,Aggressive
6037,RM004,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Moderate
6039,RM004,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Balanced
6040,RM004,High Net Worth,Priority,Medium,Medium,Low,Qualified,Medium,7,1,4,2,Growth
6045,RM004,High Net Worth,Priority,Medium,Medium,Low,Qualified,Qualified,9,1,4,4,Moderate
6047,RM004,High Net Worth,Priority,Medium,High,Low,Qualified,Low,6,1,4,1,Moderate
6052,RM004,High Net Worth,Priority,Medium,High,Low,High,Low,5,1,3,1,Conservative
6054,RM004,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Moderate
6060,RM004,High Net Worth,Priority,High,High,Low,Low,High,5,1,1,3,Conservative
6063,RM004,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Balanced
6065,RM004,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Balanced
6066,RM004,High Net Worth,Priority,Low,High,Low,Low,High,5,1,1,3,Balanced
6067,RM004,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Moderate
6071,RM004,Very High Net Worth,Priority,High,High,Low,High,Qualified,8,1,3,4,Aggressive
6072,RM004,High Net Worth,Priority,Medium,Medium,Low,Qualified,Qualified,9,1,4,4,Balanced
6076,RM004,High Net Worth,Priority,Low,Medium,Low,High,Low,5,1,3,1,Growth
6089,RM004,High Net Worth,Priority,High,High,High,Qualified,High,10,3,4,3,Moderate
6092,RM004,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Moderate
6098,RM004,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Conservative
6100,RM004,High Net Worth,Priority,Medium,High,Low,Medium,High,6,1,2,3,Balanced
6108,RM004,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Conservative
